rep,learning_rate,steps,classifier,feature_column,train_auc_precision_recall,train_recall,train_average_loss,train_accuracy_baseline,train_accuracy,train_auc,train_loss,train_label/mean,train_precision,train_global_step,train_prediction/mean,test_auc_precision_recall,test_recall,test_average_loss,test_accuracy_baseline,test_accuracy,test_auc,test_loss,test_label/mean,test_precision,test_global_step,test_prediction/mean
0,0.1,500,linear classifier,categorical column with vocabulary list,0.5510309,0.37931034,0.16921644,0.94200003,0.954,0.8894869,0.16921644,0.058,0.6875,500,0.03703086,0.5133083,0.275,0.25845608,0.92,0.94,0.80187494,0.25845608,0.08,0.9166667,500,0.036078803
0,0.1,500,"dnn classifier with [4, 4] hidden_units",indicator column,0.5776907,0.0,0.13845077,0.95,0.95,0.8970947,0.13845077,0.05,0.0,500,0.019351887,0.43034232,0.0,0.36047754,0.9,0.9,0.79017776,0.36047754,0.1,0.0,500,0.019908108
0,0.1,500,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.08640384,0.0,0.23640297,0.938,0.938,0.6498384,0.23640297,0.062,0.0,500,0.03280473,0.102387235,0.0,0.32502025,0.912,0.912,0.59158194,0.32502025,0.088,0.0,500,0.03250846
0,0.1,500,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.1679471,0.0,0.21115121,0.94200003,0.942,0.5746761,0.21115121,0.058,0.0,500,0.04561076,0.17051794,0.0,0.28346288,0.918,0.918,0.6503534,0.28346288,0.082,0.0,500,0.04238543
0,0.1,500,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.31945553,0.0,0.2170971,0.936,0.936,0.82729036,0.2170971,0.064,0.0,500,0.088998675,0.1563179,0.0,0.27687302,0.914,0.914,0.7004987,0.27687302,0.086,0.0,500,0.08918182
0,0.1,500,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.47440314,0.0,0.1811593,0.944,0.944,0.8347837,0.1811593,0.056,0.0,500,0.040575847,0.1818818,0.0,0.2624847,0.922,0.922,0.71227545,0.2624847,0.078,0.0,500,0.040920027
0,0.1,500,"dnn classifier with [10, 10] hidden_units",indicator column,0.5542444,0.0,0.21144967,0.934,0.934,0.86185205,0.21144967,0.066,0.0,500,0.016233604,0.41212907,0.0,0.25549218,0.926,0.926,0.82193094,0.25549218,0.074,0.0,500,0.018248515
0,0.1,500,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.051660754,0.0,0.22040077,0.948,0.948,0.533309,0.22040077,0.052,0.0,500,0.021400912,0.06709583,0.0,0.3070334,0.926,0.926,0.52457535,0.3070334,0.074,0.0,500,0.020773903
0,0.1,500,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.31284308,0.0,0.20203277,0.938,0.938,0.85418534,0.20203277,0.062,0.0,500,0.03928053,0.35247102,0.0,0.25788558,0.92,0.92,0.7997282,0.25788558,0.08,0.0,500,0.04056466
0,0.1,500,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.34080395,0.0,0.18754031,0.944,0.944,0.78798425,0.18754031,0.056,0.0,500,0.055727724,0.1488415,0.0,0.25130445,0.924,0.924,0.7546138,0.25130445,0.076,0.0,500,0.053887084
0,0.1,500,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.3476843,0.0,0.16672184,0.95,0.95,0.8450948,0.16672184,0.05,0.0,500,0.035092775,0.28062582,0.0,0.26151758,0.922,0.922,0.7452862,0.26151758,0.078,0.0,500,0.034970853
0,0.1,500,"dnn classifier with [20, 20] hidden_units",indicator column,0.42645842,0.0,0.1877764,0.946,0.946,0.7764467,0.1877764,0.054,0.0,500,0.041250072,0.36930865,0.0,0.22428511,0.924,0.924,0.8229381,0.22428511,0.076,0.0,500,0.04778495
0,0.1,500,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.51859474,0.0,0.22186777,0.94200003,0.942,0.58595073,0.22186777,0.058,0.0,500,0.044820353,0.5486936,0.0,0.29430628,0.918,0.918,0.58605665,0.29430628,0.082,0.0,500,0.044992432
0,0.1,500,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.39769635,0.0,0.22102784,0.932,0.932,0.8087604,0.22102784,0.068,0.0,500,0.053024665,0.12310472,0.0,0.2786661,0.92,0.92,0.6229891,0.2786661,0.08,0.0,500,0.05235633
0,0.1,500,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.3179026,0.0,0.23458266,0.928,0.928,0.7785261,0.23458266,0.072,0.0,500,0.046526544,0.18272823,0.0,0.25662374,0.926,0.926,0.7504816,0.25662374,0.074,0.0,500,0.043466084
0,0.1,500,"dnn classifier with [20, 20] hidden_units",100 dim embedding column,0.42762345,0.0,0.19021648,0.944,0.944,0.85074914,0.19021648,0.056,0.0,500,0.036122028,0.24454495,0.0,0.30329597,0.90999997,0.91,0.7426374,0.30329597,0.09,0.0,500,0.036391526
0,0.1,1000,linear classifier,categorical column with vocabulary list,0.6918993,0.37254903,0.11929541,0.949,0.965,0.93225056,0.11929541,0.051,0.8636364,1000,0.029157596,0.5056446,0.18518518,0.27334312,0.919,0.93,0.8440065,0.27334312,0.081,0.7894737,1000,0.026810158
0,0.1,1000,"dnn classifier with [4, 4] hidden_units",indicator column,0.6466125,0.23214285,0.12021622,0.944,0.957,0.9139111,0.12021622,0.056,1.0,1000,0.046202764,0.52136564,0.15730338,0.21904665,0.911,0.925,0.8773542,0.21904665,0.089,1.0,1000,0.04937487
0,0.1,1000,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.34519964,0.0,0.2013713,0.939,0.939,0.78550607,0.2013713,0.061,0.0,1000,0.06918527,0.2807192,0.0,0.25873262,0.918,0.918,0.71279025,0.25873262,0.082,0.0,1000,0.06634763
0,0.1,1000,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.25445095,0.0,0.20047121,0.94200003,0.942,0.7854711,0.20047121,0.058,0.0,1000,0.043805365,0.25482458,0.0,0.2784034,0.915,0.915,0.74772745,0.2784034,0.085,0.0,1000,0.04350664
0,0.1,1000,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.48314208,0.0,0.16115461,0.95,0.95,0.8494526,0.16115461,0.05,0.0,1000,0.05302825,0.48797256,0.0,0.26810673,0.905,0.905,0.8272114,0.26810673,0.095,0.0,1000,0.057767395
0,0.1,1000,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.45042148,0.0,0.15501398,0.945,0.945,0.9180856,0.15501398,0.055,0.0,1000,0.061347894,0.34191167,0.0,0.24647155,0.911,0.911,0.8081439,0.24647155,0.089,0.0,1000,0.06610999
0,0.1,1000,"dnn classifier with [10, 10] hidden_units",indicator column,0.6921054,0.36507937,0.14671585,0.937,0.958,0.9099711,0.14671585,0.063,0.92,1000,0.028683769,0.41257828,0.16867469,0.29135844,0.917,0.922,0.7848209,0.29135844,0.083,0.6086956,1000,0.033632036
0,0.1,1000,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.21641722,0.0,0.20820518,0.941,0.941,0.6105298,0.20820518,0.059,0.0,1000,0.058448784,0.10176711,0.0,0.30935758,0.90999997,0.91,0.5091026,0.30935758,0.09,0.0,1000,0.055053033
0,0.1,1000,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.2708375,0.118644066,0.19479811,0.941,0.948,0.74544746,0.19479811,0.059,1.0,1000,0.040469903,0.21301977,0.0,0.2935332,0.912,0.912,0.72388357,0.2935332,0.088,0.0,1000,0.039016526
0,0.1,1000,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.46512243,0.0,0.15845525,0.944,0.944,0.87727,0.15845525,0.056,0.0,1000,0.048172068,0.3209631,0.0,0.2397661,0.916,0.916,0.8315204,0.2397661,0.084,0.0,1000,0.050806083
0,0.1,1000,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.5055171,0.0,0.1602975,0.94,0.94,0.8896277,0.1602975,0.06,0.0,1000,0.054923207,0.34371853,0.0,0.2339997,0.916,0.916,0.81827044,0.2339997,0.084,0.0,1000,0.05863378
0,0.1,1000,"dnn classifier with [20, 20] hidden_units",indicator column,0.7097729,0.3442623,0.13598204,0.939,0.959,0.8885717,0.13598204,0.061,0.95454544,1000,0.041057553,0.44725758,0.17708333,0.308877,0.904,0.918,0.7921276,0.308877,0.096,0.85,1000,0.044777304
0,0.1,1000,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.3445912,0.0,0.19437045,0.94200003,0.942,0.7611831,0.19437045,0.058,0.0,1000,0.042744588,0.27297387,0.0,0.26271585,0.919,0.919,0.72894585,0.26271585,0.081,0.0,1000,0.04232975
0,0.1,1000,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.30299604,0.13461539,0.16641408,0.948,0.955,0.8214561,0.16641408,0.052,1.0,1000,0.05315235,0.23343205,0.0,0.27253336,0.917,0.917,0.6963711,0.27253336,0.083,0.0,1000,0.051569834
0,0.1,1000,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.3690834,0.0,0.18848303,0.939,0.939,0.8743868,0.18848303,0.061,0.0,1000,0.025587972,0.2722872,0.0,0.30617836,0.908,0.908,0.79777586,0.30617836,0.092,0.0,1000,0.026425557
0,0.1,1000,"dnn classifier with [20, 20] hidden_units",100 dim embedding column,0.53813946,0.14285715,0.14274333,0.944,0.952,0.90360165,0.14274333,0.056,1.0,1000,0.047993805,0.39558798,0.04819277,0.23692946,0.917,0.921,0.80870044,0.23692946,0.083,1.0,1000,0.04745554
0,0.1,2000,linear classifier,categorical column with vocabulary list,0.7991814,0.43589744,0.11118899,0.9415,0.967,0.9453182,0.11118899,0.0585,1.0,2000,0.033798873,0.58029854,0.25903615,0.23750538,0.917,0.934,0.8826483,0.23750538,0.083,0.8269231,2000,0.034915037
0,0.1,2000,"dnn classifier with [4, 4] hidden_units",indicator column,0.71566224,0.0,0.13068733,0.9475,0.9475,0.9136198,0.13068733,0.0525,0.0,2000,0.018760461,0.5185033,0.0,0.31629643,0.9145,0.9145,0.7867367,0.31629643,0.0855,0.0,2000,0.018978143
0,0.1,2000,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.24031919,0.0,0.19847924,0.94200003,0.942,0.77241886,0.19847924,0.058,0.0,2000,0.051023208,0.22652474,0.0,0.28810534,0.9135,0.9135,0.67556655,0.28810534,0.0865,0.0,2000,0.051827133
0,0.1,2000,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.2862851,0.0,0.19500436,0.944,0.944,0.8053283,0.19500436,0.056,0.0,2000,0.04807283,0.1989649,0.0,0.27756593,0.9155,0.9155,0.7232685,0.27756593,0.0845,0.0,2000,0.048764925
0,0.1,2000,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.67687327,0.0,0.1489374,0.94200003,0.942,0.9344731,0.1489374,0.058,0.0,2000,0.062789865,0.4390789,0.0,0.22506545,0.914,0.914,0.84858435,0.22506545,0.086,0.0,2000,0.06901889
0,0.1,2000,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.64824355,0.40163934,0.1262879,0.939,0.958,0.93328047,0.1262879,0.061,0.81666666,2000,0.063894175,0.39291662,0.18562874,0.21224903,0.9165,0.924,0.8574815,0.21224903,0.0835,0.65957445,2000,0.06810901
0,0.1,2000,"dnn classifier with [10, 10] hidden_units",indicator column,0.8045356,0.5,0.10096594,0.94200003,0.9705,0.9417646,0.10096594,0.058,0.9830508,2000,0.038060218,0.5361421,0.22033899,0.26437703,0.9115,0.931,0.8684217,0.26437703,0.0885,1.0,2000,0.033607375
0,0.1,2000,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.35161114,0.0,0.18770735,0.9435,0.9435,0.7927717,0.18770735,0.0565,0.0,2000,0.074271,0.21630028,0.0,0.25679895,0.919,0.919,0.70333433,0.25679895,0.081,0.0,2000,0.07648314
0,0.1,2000,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.51643074,0.20175439,0.14168775,0.943,0.949,0.9060576,0.14168775,0.057,0.6764706,2000,0.048168052,0.30966553,0.12048193,0.24466449,0.917,0.923,0.8021212,0.24466449,0.083,0.71428573,2000,0.050766703
0,0.1,2000,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.64402145,0.40495867,0.125472,0.9395,0.959,0.92995226,0.125472,0.0605,0.8305085,2000,0.05027107,0.37022215,0.20588236,0.24120688,0.915,0.924,0.83034074,0.24120688,0.085,0.6730769,2000,0.050889224
0,0.1,2000,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.6423354,0.54471546,0.12798,0.9385,0.9645,0.9368392,0.12798,0.0615,0.81707317,2000,0.08366801,0.4152381,0.23255815,0.20644811,0.914,0.9225,0.86949295,0.20644811,0.086,0.63492066,2000,0.09118366
0,0.1,2000,"dnn classifier with [20, 20] hidden_units",indicator column,0.82314444,0.47663552,0.09042316,0.9465,0.972,0.96743536,0.09042316,0.0535,1.0,2000,0.030087331,0.6181841,0.23353294,0.22527356,0.9165,0.936,0.8803424,0.22527356,0.0835,1.0,2000,0.03350173
0,0.1,2000,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.49445224,0.0,0.1584082,0.94449997,0.9445,0.88768554,0.1584082,0.0555,0.0,2000,0.034341406,0.27102125,0.0,0.26496744,0.9165,0.9165,0.77687335,0.26496744,0.0835,0.0,2000,0.039244045
0,0.1,2000,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.4578368,0.0,0.17142189,0.9395,0.9395,0.890453,0.17142189,0.0605,0.0,2000,0.0407079,0.2267744,0.0,0.26060954,0.917,0.917,0.7649026,0.26060954,0.083,0.0,2000,0.04106664
0,0.1,2000,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.69512033,0.39655173,0.12037361,0.94200003,0.9635,0.9422541,0.12037361,0.058,0.93877554,2000,0.039730962,0.5474779,0.24561404,0.21975915,0.9145,0.93,0.8838084,0.21975915,0.0855,0.7924528,2000,0.04242607
0,0.1,2000,"dnn classifier with [20, 20] hidden_units",100 dim embedding column,0.71480954,0.5508475,0.12863089,0.941,0.969,0.9390951,0.12863089,0.059,0.8783784,2000,0.08188813,0.4559549,0.2748538,0.21790347,0.9145,0.923,0.84703875,0.21790347,0.0855,0.6103896,2000,0.09229591
0,0.01,500,linear classifier,categorical column with vocabulary list,0.38380954,0.0,0.16946422,0.954,0.954,0.8722997,0.16946422,0.046,0.0,500,0.014251122,0.32145232,0.0,0.30736366,0.918,0.918,0.7681864,0.30736366,0.082,0.0,500,0.01727581
0,0.01,500,"dnn classifier with [4, 4] hidden_units",indicator column,0.30403194,0.0,0.17662644,0.948,0.946,0.87017214,0.17662644,0.052,0.0,500,0.024763834,0.26332897,0.0,0.2626503,0.932,0.932,0.73450524,0.2626503,0.068,0.0,500,0.019416071
0,0.01,500,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.058083046,0.0,0.5099394,0.94,0.94,0.4757802,0.5099394,0.06,0.0,500,0.38121113,0.062474716,0.0,0.51809144,0.926,0.926,0.40940404,0.51809144,0.074,0.0,500,0.3824687
0,0.01,500,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.051219583,0.0,0.25934273,0.952,0.952,0.516763,0.25934273,0.048,0.0,500,0.16494654,0.0748366,0.0,0.3327019,0.90999997,0.91,0.41448107,0.3327019,0.09,0.0,500,0.16596246
0,0.01,500,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.056752898,0.0,0.30023816,0.95,0.95,0.5216,0.30023816,0.05,0.0,500,0.20740682,0.10858172,0.0,0.34984747,0.908,0.908,0.5866692,0.34984747,0.092,0.0,500,0.20552635
0,0.01,500,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.064400606,0.0,0.4119283,0.956,0.956,0.60560095,0.4119283,0.044,0.0,500,0.31467634,0.09396871,0.0,0.45571697,0.9,0.9,0.5241778,0.45571697,0.1,0.0,500,0.31464747
0,0.01,500,"dnn classifier with [10, 10] hidden_units",indicator column,0.23896977,0.0,0.24558805,0.94,0.94,0.71670216,0.24558805,0.06,0.0,500,0.01717602,0.34260678,0.0,0.27965567,0.924,0.924,0.7649237,0.27965567,0.076,0.0,500,0.020178726
0,0.01,500,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.051924728,0.0,0.39426273,0.944,0.944,0.5277694,0.39426273,0.056,0.0,500,0.2924817,0.09531018,0.0,0.41310135,0.92,0.92,0.63442934,0.41310135,0.08,0.0,500,0.29281282
0,0.01,500,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.077361494,0.0,0.25365236,0.94,0.94,0.48170215,0.25365236,0.06,0.0,500,0.12753539,0.20674473,0.0,0.287662,0.916,0.916,0.6540861,0.287662,0.084,0.0,500,0.1285527
0,0.01,500,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.06003902,0.0,0.19969557,0.954,0.954,0.6478443,0.19969557,0.046,0.0,500,0.0973973,0.18320054,0.0,0.24503405,0.93,0.93,0.72930884,0.24503405,0.07,0.0,500,0.09863313
0,0.01,500,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.12730822,0.0,0.23461495,0.936,0.936,0.7005209,0.23461495,0.064,0.0,500,0.089809984,0.18416837,0.0,0.278598,0.916,0.916,0.68954045,0.278598,0.084,0.0,500,0.09009739
0,0.01,500,"dnn classifier with [20, 20] hidden_units",indicator column,0.6309702,0.1724138,0.17174798,0.94200003,0.952,0.88139695,0.17174798,0.058,1.0,500,0.023620073,0.40670842,0.071428575,0.28769174,0.916,0.922,0.8217145,0.28769174,0.084,1.0,500,0.020992815
0,0.01,500,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.042827643,0.0,0.21749601,0.948,0.948,0.46324247,0.21749601,0.052,0.0,500,0.0936046,0.081663236,0.0,0.28321344,0.918,0.918,0.54808974,0.28321344,0.082,0.0,500,0.093282536
0,0.01,500,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.07133286,0.0,0.23843354,0.944,0.944,0.61190987,0.23843354,0.056,0.0,500,0.123271294,0.10189574,0.0,0.2748567,0.924,0.924,0.6272215,0.2748567,0.076,0.0,500,0.12283943
0,0.01,500,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.15454537,0.0,0.22720778,0.94,0.94,0.7212057,0.22720778,0.06,0.0,500,0.09226679,0.13674918,0.0,0.27761298,0.918,0.918,0.6999043,0.27761298,0.082,0.0,500,0.0926277
0,0.01,500,"dnn classifier with [20, 20] hidden_units",100 dim embedding column,0.04708648,0.0,0.18945357,0.964,0.964,0.64672667,0.18945357,0.036,0.0,500,0.11009489,0.14113474,0.0,0.3090185,0.904,0.904,0.6896663,0.3090185,0.096,0.0,500,0.10967861
0,0.01,1000,linear classifier,categorical column with vocabulary list,0.5645861,0.0,0.211188,0.94,0.94,0.8768972,0.211188,0.06,0.0,1000,0.012870404,0.38040063,0.0,0.31971043,0.916,0.916,0.7913482,0.31971043,0.084,0.0,1000,0.014337257
0,0.01,1000,"dnn classifier with [4, 4] hidden_units",indicator column,0.35612148,0.05,0.19258134,0.94,0.94,0.85213643,0.19258134,0.06,0.5,1000,0.027748607,0.37841105,0.09677419,0.3089901,0.907,0.915,0.7666418,0.3089901,0.093,0.9,1000,0.029661776
0,0.01,1000,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.057127066,0.0,0.36341175,0.952,0.952,0.53237706,0.36341175,0.048,0.0,1000,0.2709135,0.07824023,0.0,0.39693722,0.918,0.918,0.547711,0.39693722,0.082,0.0,1000,0.27073863
0,0.01,1000,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.13145071,0.0,0.18596017,0.956,0.956,0.7553252,0.18596017,0.044,0.0,1000,0.089320116,0.124311596,0.0,0.26877698,0.92,0.92,0.64234376,0.26877698,0.08,0.0,1000,0.08953191
0,0.01,1000,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.06488845,0.0,0.24021715,0.941,0.941,0.5909959,0.24021715,0.059,0.0,1000,0.11585438,0.09568755,0.0,0.277463,0.92,0.92,0.6319905,0.277463,0.08,0.0,1000,0.11493265
0,0.01,1000,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.14280817,0.0,0.22323216,0.937,0.937,0.72954047,0.22323216,0.063,0.0,1000,0.06893466,0.20672607,0.0,0.2739158,0.916,0.916,0.6973448,0.2739158,0.084,0.0,1000,0.06834279
0,0.01,1000,"dnn classifier with [10, 10] hidden_units",indicator column,0.5037798,0.09615385,0.16801076,0.948,0.953,0.8631025,0.16801076,0.052,1.0,1000,0.020044947,0.37779683,0.09411765,0.27872396,0.915,0.923,0.8412986,0.27872396,0.085,1.0,1000,0.023919372
0,0.01,1000,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.064666785,0.0,0.25400656,0.934,0.934,0.49541724,0.25400656,0.066,0.0,1000,0.10532387,0.074195385,0.0,0.29621774,0.914,0.914,0.47807363,0.29621774,0.086,0.0,1000,0.10654612
0,0.01,1000,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.04214164,0.0,0.29936558,0.95,0.95,0.43882108,0.29936558,0.05,0.0,1000,0.20463887,0.08116947,0.0,0.33891442,0.921,0.921,0.43943018,0.33891442,0.079,0.0,1000,0.20507506
0,0.01,1000,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.16578099,0.0,0.19361521,0.948,0.948,0.7426059,0.19361521,0.052,0.0,1000,0.05825212,0.14815912,0.0,0.28063074,0.917,0.917,0.71084994,0.28063074,0.083,0.0,1000,0.058063913
0,0.01,1000,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.19849461,0.0,0.21951705,0.938,0.938,0.7455895,0.21951705,0.062,0.0,1000,0.06425936,0.1650864,0.0,0.2833112,0.914,0.914,0.69137704,0.2833112,0.086,0.0,1000,0.06437365
